"Gender","MaritalStatus","TotalChildren","AvgMonthSpend","BikeBuyerText","Edad","Rango de edad"
"0","1","0","51","0","32","27 - 59"
"1","1","0","49","0","26","23 - 26"
"0","0","0","50","0","24","23 - 26"
"0","0","0","52","1","44","27 - 59"
"0","1","0","47","0","37","27 - 59"
"0","1","0","52","0","47","27 - 59"
"1","0","2","48","1","61","60 - 94"
"1","1","1","51","1","69","60 - 94"
"0","0","2","49","0","57","27 - 59"
"1","0","1","56","0","43","27 - 59"
"0","0","2","53","1","41","27 - 59"
"1","0","2","58","1","40","27 - 59"
"1","0","2","56","1","53","27 - 59"
"0","1","0","53","0","44","27 - 59"
"0","1","0","49","1","52","27 - 59"
"0","0","1","52","0","31","27 - 59"
"1","1","0","53","1","31","27 - 59"
"1","0","2","48","1","61","60 - 94"
"1","1","0","54","0","36","27 - 59"
"0","0","2","48","1","52","27 - 59"
"0","0","0","50","1","27","27 - 59"
"0","1","0","46","0","45","27 - 59"
"0","1","0","49","1","40","27 - 59"
"0","0","1","50","0","38","27 - 59"
"0","1","0","54","0","41","27 - 59"
"0","1","0","51","0","39","27 - 59"
"1","1","0","53","0","29","27 - 59"
"0","0","2","46","0","40","27 - 59"
"0","1","0","51","1","45","27 - 59"
"0","1","0","54","1","41","27 - 59"
"1","0","2","58","0","43","27 - 59"
"0","0","0","49","1","31","27 - 59"
"0","0","0","51","1","30","27 - 59"
"1","0","2","50","0","65","60 - 94"
"1","1","0","52","1","28","27 - 59"
"1","1","0","55","1","47","27 - 59"
"0","1","0","51","0","36","27 - 59"
"1","1","0","51","0","33","27 - 59"
"0","1","0","49","0","27","27 - 59"
"0","1","0","47","0","32","27 - 59"
"1","1","0","52","1","29","27 - 59"
"0","1","0","50","0","54","27 - 59"
"1","1","0","60","1","53","27 - 59"
"0","1","0","52","0","40","27 - 59"
"1","1","0","51","1","30","27 - 59"
"1","0","0","51","1","25","23 - 26"
"1","1","0","51","1","42","27 - 59"
"0","1","0","52","0","42","27 - 59"
"0","1","0","52","0","25","23 - 26"
"1","0","1","53","1","47","27 - 59"
"1","0","3","53","1","72","60 - 94"
"0","0","1","48","0","43","27 - 59"
"1","1","0","50","1","26","23 - 26"
"0","1","0","51","0","47","27 - 59"
"1","1","0","55","1","29","27 - 59"
"0","1","0","51","0","28","27 - 59"
"0","1","0","54","1","42","27 - 59"
"1","0","2","46","0","64","60 - 94"
"1","1","0","54","1","27","27 - 59"
"0","1","0","52","0","44","27 - 59"
"0","1","0","52","0","28","27 - 59"
"0","0","0","52","1","34","27 - 59"
"0","1","0","52","0","28","27 - 59"
"0","0","2","45","0","56","27 - 59"
"1","0","1","59","1","39","27 - 59"
"0","1","0","51","0","33","27 - 59"
"0","1","0","52","0","43","27 - 59"
"0","0","2","52","1","82","60 - 94"
"0","0","2","51","1","60","60 - 94"
"0","1","0","50","1","54","27 - 59"
"1","1","0","53","1","36","27 - 59"
"0","1","0","46","0","38","27 - 59"
"0","0","1","49","1","46","27 - 59"
"1","1","0","59","1","42","27 - 59"
"1","0","2","56","1","39","27 - 59"
"0","0","0","51","0","30","27 - 59"
"0","0","2","49","0","34","27 - 59"
"1","1","0","61","1","44","27 - 59"
"1","0","2","51","1","56","27 - 59"
"0","0","2","48","1","32","27 - 59"
"0","1","0","47","0","37","27 - 59"
"0","1","1","51","1","65","60 - 94"
"0","0","0","48","0","28","27 - 59"
"0","1","0","50","0","36","27 - 59"
"1","1","0","56","1","41","27 - 59"
"1","0","1","50","1","48","27 - 59"
"1","1","0","53","1","28","27 - 59"
"0","0","1","50","0","43","27 - 59"
"0","0","2","50","1","39","27 - 59"
"1","0","1","48","0","34","27 - 59"
"0","1","0","52","0","27","27 - 59"
"1","0","2","53","1","64","60 - 94"
"0","1","0","52","0","35","27 - 59"
"0","0","2","53","1","34","27 - 59"
"1","0","2","55","1","48","27 - 59"
"1","0","2","50","0","63","60 - 94"
"1","1","0","52","1","46","27 - 59"
"1","0","0","50","1","24","23 - 26"
"1","0","2","50","1","53","27 - 59"
"0","1","0","54","0","47","27 - 59"
"1","0","2","56","1","54","27 - 59"
"1","0","2","55","0","42","27 - 59"
"0","0","1","53","1","37","27 - 59"
"0","1","0","51","0","30","27 - 59"
"0","1","0","50","0","31","27 - 59"
"1","0","2","61","1","39","27 - 59"
"0","0","0","46","1","26","23 - 26"
"0","1","0","56","0","40","27 - 59"
"0","1","0","50","1","37","27 - 59"
"0","0","1","49","0","38","27 - 59"
"1","1","0","55","1","37","27 - 59"
"1","0","2","53","1","32","27 - 59"
"1","0","0","46","0","31","27 - 59"
"1","1","0","51","0","35","27 - 59"
"0","0","0","51","0","34","27 - 59"
"1","1","0","50","0","27","27 - 59"
"1","1","0","50","0","36","27 - 59"
"1","1","0","54","0","48","27 - 59"
"0","1","0","52","0","37","27 - 59"
"1","1","0","57","1","51","27 - 59"
"0","1","0","51","0","52","27 - 59"
"1","0","1","56","0","40","27 - 59"
"0","0","2","49","0","56","27 - 59"
"1","1","0","50","0","32","27 - 59"
"1","1","0","54","1","52","27 - 59"
"1","1","1","53","0","68","60 - 94"
"0","1","0","52","0","25","23 - 26"
"0","0","2","48","1","51","27 - 59"
"1","0","1","47","0","34","27 - 59"
"0","1","0","49","0","39","27 - 59"
"0","0","2","52","1","52","27 - 59"
"1","1","0","55","1","26","23 - 26"
"1","1","0","60","1","39","27 - 59"
"0","1","0","50","0","48","27 - 59"
"0","1","0","52","0","35","27 - 59"
"0","1","0","53","1","43","27 - 59"
"1","1","0","46","0","33","27 - 59"
"1","0","0","45","0","29","27 - 59"
"0","1","0","48","0","45","27 - 59"
"0","1","0","51","0","41","27 - 59"
"0","1","0","52","1","53","27 - 59"
"0","0","0","52","0","38","27 - 59"
"1","1","0","49","0","32","27 - 59"
"1","0","2","47","1","34","27 - 59"
"1","1","0","57","0","39","27 - 59"
"1","1","0","48","0","37","27 - 59"
"1","0","1","55","1","53","27 - 59"
"0","0","2","53","1","42","27 - 59"
"0","0","2","49","1","66","60 - 94"
"0","1","0","50","0","43","27 - 59"
"1","1","0","57","1","39","27 - 59"
"0","0","1","53","1","36","27 - 59"
"1","1","0","48","0","26","23 - 26"
"0","0","2","51","1","52","27 - 59"
"0","1","0","52","0","26","23 - 26"
"1","1","0","48","0","37","27 - 59"
"1","0","2","55","1","39","27 - 59"
"0","1","0","48","0","48","27 - 59"
"0","1","1","52","0","56","27 - 59"
"0","0","2","53","1","46","27 - 59"
"1","1","0","52","0","34","27 - 59"
"1","0","0","51","0","25","23 - 26"
"0","0","1","52","1","44","27 - 59"
"0","1","0","51","0","42","27 - 59"
"1","1","0","52","1","47","27 - 59"
"0","0","1","50","1","42","27 - 59"
"0","0","0","51","1","30","27 - 59"
"0","0","2","49","1","49","27 - 59"
"0","0","1","50","0","33","27 - 59"
"1","0","2","48","0","66","60 - 94"
"0","1","0","55","0","41","27 - 59"
"1","0","0","51","1","34","27 - 59"
"1","1","0","51","1","33","27 - 59"
"1","0","2","48","1","57","27 - 59"
"0","0","2","49","1","49","27 - 59"
"1","1","0","60","1","39","27 - 59"
"1","0","2","56","0","43","27 - 59"
"0","0","2","48","0","49","27 - 59"
"0","0","2","48","0","53","27 - 59"
"0","1","0","46","1","40","27 - 59"
"1","1","1","54","1","67","60 - 94"
"1","1","0","49","1","23","23 - 26"
"1","0","2","54","0","47","27 - 59"
"0","0","1","53","1","49","27 - 59"
"0","0","2","52","0","60","60 - 94"
"1","1","0","54","1","40","27 - 59"
"0","1","0","48","0","37","27 - 59"
"1","0","2","60","1","50","27 - 59"
"0","0","1","48","1","32","27 - 59"
"1","1","0","51","1","31","27 - 59"
"0","1","1","54","0","65","60 - 94"
"0","0","1","45","0","38","27 - 59"
"0","0","2","46","0","42","27 - 59"
"1","1","0","51","1","28","27 - 59"
"1","1","0","53","0","42","27 - 59"
"1","0","2","57","1","54","27 - 59"
"1","0","0","49","1","27","27 - 59"
"1","1","0","55","1","44","27 - 59"
"1","0","2","54","0","51","27 - 59"
"0","1","0","50","0","33","27 - 59"
"0","1","0","51","1","39","27 - 59"
"0","0","2","52","1","60","60 - 94"
"1","1","0","53","1","28","27 - 59"
"1","0","2","47","1","44","27 - 59"
"1","0","1","48","0","40","27 - 59"
"0","0","0","52","0","38","27 - 59"
"0","0","2","48","0","39","27 - 59"
"0","1","0","51","1","50","27 - 59"
"0","0","2","50","1","61","60 - 94"
"1","0","1","52","0","35","27 - 59"
"1","0","1","49","1","32","27 - 59"
"1","0","2","49","1","54","27 - 59"
"0","1","0","49","0","30","27 - 59"
"0","0","2","52","1","38","27 - 59"
"0","0","2","51","1","40","27 - 59"
"1","0","2","53","1","50","27 - 59"
"0","1","0","48","0","30","27 - 59"
"0","0","0","51","1","40","27 - 59"
"0","1","0","47","1","35","27 - 59"
"1","1","0","53","1","38","27 - 59"
"0","0","2","52","1","44","27 - 59"
"1","0","2","52","1","48","27 - 59"
"1","1","0","48","1","41","27 - 59"
"1","0","1","55","1","41","27 - 59"
"1","0","2","56","1","48","27 - 59"
"1","0","2","61","1","39","27 - 59"
"1","0","0","51","1","30","27 - 59"
"0","1","0","49","1","26","23 - 26"
"0","1","0","51","0","31","27 - 59"
"0","0","2","55","1","69","60 - 94"
"0","0","2","49","1","49","27 - 59"
"0","0","2","52","0","60","60 - 94"
"0","1","0","45","0","45","27 - 59"
"1","0","1","63","1","38","27 - 59"
"0","0","2","49","0","57","27 - 59"
"1","0","2","55","1","41","27 - 59"
"1","1","0","52","0","33","27 - 59"
"0","0","1","46","1","40","27 - 59"
"1","0","1","52","0","40","27 - 59"
"1","0","2","55","1","49","27 - 59"
"1","0","0","50","1","29","27 - 59"
"1","1","0","54","0","42","27 - 59"
"1","0","0","50","0","30","27 - 59"
"1","0","3","52","0","63","60 - 94"
"0","1","0","52","0","44","27 - 59"
"0","0","2","54","1","46","27 - 59"
"0","1","0","52","0","42","27 - 59"
"0","1","0","55","0","34","27 - 59"
"1","0","2","50","1","35","27 - 59"
"0","1","0","50","0","27","27 - 59"
"1","0","2","46","0","32","27 - 59"
"1","0","1","49","1","37","27 - 59"
"0","0","2","50","0","42","27 - 59"
"0","1","0","48","1","31","27 - 59"
"1","0","1","57","0","49","27 - 59"
"1","0","2","54","1","43","27 - 59"
"1","0","1","49","1","32","27 - 59"
"1","1","0","47","0","38","27 - 59"
"0","1","0","51","0","39","27 - 59"
"1","1","0","50","0","29","27 - 59"
"0","0","3","49","1","81","60 - 94"
"1","1","0","48","1","26","23 - 26"
"0","0","2","52","1","42","27 - 59"
"0","0","0","50","1","31","27 - 59"
"1","0","2","49","0","38","27 - 59"
"1","0","2","53","1","50","27 - 59"
"0","1","0","49","0","48","27 - 59"
"1","1","0","56","0","37","27 - 59"
"0","0","2","48","0","40","27 - 59"
"0","0","0","51","0","25","23 - 26"
"1","1","0","56","1","42","27 - 59"
"0","1","0","51","0","54","27 - 59"
"1","1","1","51","1","59","27 - 59"
"0","0","0","51","1","28","27 - 59"
"1","0","2","60","1","54","27 - 59"
"0","1","0","52","0","45","27 - 59"
"0","0","2","53","1","32","27 - 59"
"0","1","1","52","0","63","60 - 94"
"0","0","2","48","0","44","27 - 59"
"1","1","0","56","1","38","27 - 59"
"1","0","0","51","1","26","23 - 26"
"0","0","2","51","0","34","27 - 59"
"1","0","2","54","0","54","27 - 59"
"1","0","1","52","0","33","27 - 59"
"1","0","2","60","1","41","27 - 59"
"1","1","0","53","1","34","27 - 59"
"1","1","0","51","1","33","27 - 59"
"0","1","0","50","0","39","27 - 59"
"1","0","2","57","1","47","27 - 59"
"0","1","0","49","0","40","27 - 59"
"0","0","2","48","0","58","27 - 59"
"1","0","2","48","1","36","27 - 59"
"1","1","0","52","0","52","27 - 59"
"1","1","0","54","1","37","27 - 59"
"1","1","0","49","0","27","27 - 59"
"0","0","0","49","0","30","27 - 59"
"0","0","1","52","0","48","27 - 59"
"0","0","2","53","1","47","27 - 59"
"1","1","0","52","0","37","27 - 59"
"0","0","2","48","1","36","27 - 59"
"0","1","0","49","0","38","27 - 59"
"1","1","0","53","1","40","27 - 59"
"1","1","1","52","1","57","27 - 59"
"1","0","1","51","1","34","27 - 59"
"0","1","0","52","1","35","27 - 59"
"1","1","0","55","1","45","27 - 59"
"0","0","2","50","1","34","27 - 59"
"0","0","2","52","0","70","60 - 94"
"0","1","0","52","0","33","27 - 59"
"1","0","1","51","0","33","27 - 59"
"0","1","0","50","0","39","27 - 59"
"1","1","0","46","1","28","27 - 59"
"0","0","2","48","1","61","60 - 94"
"1","0","2","52","1","38","27 - 59"
"0","0","1","50","1","36","27 - 59"
"0","0","0","52","1","32","27 - 59"
"0","0","2","51","1","38","27 - 59"
"0","1","0","52","1","46","27 - 59"
"0","0","2","55","1","32","27 - 59"
"0","1","0","53","1","43","27 - 59"
"0","1","0","53","1","41","27 - 59"
"0","1","0","48","0","26","23 - 26"
"1","0","2","55","0","46","27 - 59"
"1","1","1","50","1","57","27 - 59"
"0","1","0","51","0","34","27 - 59"
"1","1","1","52","1","68","60 - 94"
"0","1","0","51","1","33","27 - 59"
"0","0","2","49","0","50","27 - 59"
"1","0","2","48","0","51","27 - 59"
"1","0","2","53","1","49","27 - 59"
"1","1","0","52","1","25","23 - 26"
"0","1","0","51","0","50","27 - 59"
"0","1","0","52","1","37","27 - 59"
"0","0","2","51","1","48","27 - 59"
"1","0","2","53","1","49","27 - 59"
"0","0","2","55","1","38","27 - 59"
"0","0","1","52","1","41","27 - 59"
"0","0","0","52","1","34","27 - 59"
"1","0","2","58","1","41","27 - 59"
"0","0","0","46","0","26","23 - 26"
"0","0","2","52","0","46","27 - 59"
"1","1","0","52","1","30","27 - 59"
"1","1","0","54","0","54","27 - 59"
"1","0","2","53","0","48","27 - 59"
"0","1","0","51","1","44","27 - 59"
"0","0","2","49","0","57","27 - 59"
"1","0","1","61","1","41","27 - 59"
"1","1","1","46","0","59","27 - 59"
"1","1","0","54","0","27","27 - 59"
"1","1","0","53","0","37","27 - 59"
"1","0","0","48","0","29","27 - 59"
"1","1","0","49","0","26","23 - 26"
"1","1","0","52","1","32","27 - 59"
"1","0","1","53","0","48","27 - 59"
"1","1","0","51","0","23","23 - 26"
"1","0","0","49","1","25","23 - 26"
"0","1","0","52","1","24","23 - 26"
"0","1","0","51","0","49","27 - 59"
"1","0","0","45","0","26","23 - 26"
"1","0","2","46","0","41","27 - 59"
"0","0","0","46","0","29","27 - 59"
"0","1","0","52","1","54","27 - 59"
"0","1","0","51","0","42","27 - 59"
"0","1","0","48","0","40","27 - 59"
"0","1","0","50","1","26","23 - 26"
"1","1","0","48","0","24","23 - 26"
"1","0","2","54","1","66","60 - 94"
"1","0","0","53","0","33","27 - 59"
"0","0","2","53","1","74","60 - 94"
"1","1","0","48","0","35","27 - 59"
"1","0","2","51","0","51","27 - 59"
"1","0","0","51","0","25","23 - 26"
"1","1","0","63","1","40","27 - 59"
"1","0","1","48","0","44","27 - 59"
"1","0","2","53","1","61","60 - 94"
"1","0","0","52","1","28","27 - 59"
"0","0","2","51","1","46","27 - 59"
"0","1","0","54","1","37","27 - 59"
"1","0","1","55","1","36","27 - 59"
"1","1","0","53","0","34","27 - 59"
"1","1","0","52","1","46","27 - 59"
"0","0","1","45","0","43","27 - 59"
"1","0","2","56","1","47","27 - 59"
"0","0","2","51","1","35","27 - 59"
"0","1","0","51","1","36","27 - 59"
"1","1","0","51","0","25","23 - 26"
"1","0","2","45","0","62","60 - 94"
"1","0","0","51","1","37","27 - 59"
"0","0","1","55","0","34","27 - 59"
"1","0","0","47","0","28","27 - 59"
"1","0","1","53","1","33","27 - 59"
"1","0","2","55","1","55","27 - 59"
"0","1","0","52","0","48","27 - 59"
"1","0","2","49","1","66","60 - 94"
"1","0","0","52","1","42","27 - 59"
"1","1","1","53","0","67","60 - 94"
"1","1","0","52","0","39","27 - 59"
"1","1","0","54","0","34","27 - 59"
"0","1","0","50","1","37","27 - 59"
"1","0","2","53","1","43","27 - 59"
"1","1","0","53","0","34","27 - 59"
"0","0","2","48","0","45","27 - 59"
"0","0","2","53","1","47","27 - 59"
"0","1","0","52","1","31","27 - 59"
"0","1","0","48","0","32","27 - 59"
"0","0","2","51","0","34","27 - 59"
"0","1","0","50","0","50","27 - 59"
"0","0","2","52","1","54","27 - 59"
"1","0","2","46","0","56","27 - 59"
"0","0","2","48","1","41","27 - 59"
"0","1","0","47","1","29","27 - 59"
"1","0","0","46","0","24","23 - 26"
"0","1","1","53","0","68","60 - 94"
"1","0","2","64","1","54","27 - 59"
"1","0","2","60","1","38","27 - 59"
"1","0","2","57","1","42","27 - 59"
"0","0","2","52","1","59","27 - 59"
"0","1","0","45","0","36","27 - 59"
"1","1","0","53","1","26","23 - 26"
"1","1","1","53","0","61","60 - 94"
"1","1","0","58","1","38","27 - 59"
"1","1","0","51","0","36","27 - 59"
"0","1","0","48","1","28","27 - 59"
"1","1","0","53","0","32","27 - 59"
"0","1","0","44","0","49","27 - 59"
"0","1","0","51","0","30","27 - 59"
"1","1","0","51","1","28","27 - 59"
"1","1","1","51","0","56","27 - 59"
"0","0","0","50","1","28","27 - 59"
"0","0","2","51","1","43","27 - 59"
"1","0","2","61","1","38","27 - 59"
"1","1","0","52","1","45","27 - 59"
"1","1","0","54","0","28","27 - 59"
"0","0","2","53","1","34","27 - 59"
"1","1","0","53","1","46","27 - 59"
"0","0","2","53","1","36","27 - 59"
"0","0","0","46","0","30","27 - 59"
"1","1","0","50","1","35","27 - 59"
"0","0","2","51","1","48","27 - 59"
"0","0","2","51","0","68","60 - 94"
"1","0","0","52","0","36","27 - 59"
"1","0","2","56","1","53","27 - 59"
"0","0","1","53","1","39","27 - 59"
"0","0","2","51","1","45","27 - 59"
"0","1","0","52","0","29","27 - 59"
"1","1","0","53","1","45","27 - 59"
"1","0","0","48","0","25","23 - 26"
"1","1","0","51","0","40","27 - 59"
"0","0","2","51","1","41","27 - 59"
"1","0","0","51","0","27","27 - 59"
"1","0","0","53","0","30","27 - 59"
"1","0","2","51","0","54","27 - 59"
"1","1","0","55","1","45","27 - 59"
"0","1","0","49","0","50","27 - 59"
"0","0","2","51","1","37","27 - 59"
"1","1","0","61","1","53","27 - 59"
"0","0","2","49","0","34","27 - 59"
"1","0","2","51","0","47","27 - 59"
"0","0","2","55","1","51","27 - 59"
"0","0","2","52","1","51","27 - 59"
"1","1","0","58","1","39","27 - 59"
"1","0","0","49","0","29","27 - 59"
"1","0","2","45","0","56","27 - 59"
"0","0","2","53","1","34","27 - 59"
"0","1","0","45","0","41","27 - 59"
"0","1","0","53","0","43","27 - 59"
"0","0","0","52","0","38","27 - 59"
"1","1","0","53","1","49","27 - 59"
"1","0","1","58","0","43","27 - 59"
"0","1","0","51","1","42","27 - 59"
"1","0","2","52","1","56","27 - 59"
"1","1","0","51","0","36","27 - 59"
"1","1","0","52","0","24","23 - 26"
"1","0","2","50","0","66","60 - 94"
"0","0","2","50","0","56","27 - 59"
"1","0","2","46","0","59","27 - 59"
"0","1","0","53","0","44","27 - 59"
"1","1","0","51","1","33","27 - 59"
"1","1","0","54","1","40","27 - 59"
"1","1","0","53","0","41","27 - 59"
"0","0","2","51","0","43","27 - 59"
"1","0","2","52","1","52","27 - 59"
"1","0","2","57","0","54","27 - 59"
"1","1","0","60","1","44","27 - 59"
"0","0","2","51","1","67","60 - 94"
"1","1","0","54","0","49","27 - 59"
"0","1","0","49","0","48","27 - 59"
"1","0","2","53","1","53","27 - 59"
"0","0","2","52","1","37","27 - 59"
"1","0","2","51","1","36","27 - 59"
"0","1","0","48","0","56","27 - 59"
"0","0","2","51","1","45","27 - 59"
"0","0","2","51","1","36","27 - 59"
"1","1","0","51","1","33","27 - 59"
"0","0","2","51","1","52","27 - 59"
"0","0","2","52","1","64","60 - 94"
"0","0","1","46","1","41","27 - 59"
"1","0","2","52","1","53","27 - 59"
"1","0","1","47","0","47","27 - 59"
"1","1","0","58","0","39","27 - 59"
"0","1","1","53","0","61","60 - 94"
"1","1","0","54","1","39","27 - 59"
"0","1","0","51","1","29","27 - 59"
"0","1","0","52","1","37","27 - 59"
"0","1","0","52","0","38","27 - 59"
"1","0","2","50","1","58","27 - 59"
"1","0","2","49","0","36","27 - 59"
"1","1","0","49","0","23","23 - 26"
"1","0","1","48","0","34","27 - 59"
"1","1","0","53","1","37","27 - 59"
"1","1","0","52","1","37","27 - 59"
"1","1","0","51","1","50","27 - 59"
"0","0","2","49","1","46","27 - 59"
"1","0","2","53","1","48","27 - 59"
"1","1","0","50","1","28","27 - 59"
"1","0","3","47","0","60","60 - 94"
"0","0","1","51","1","38","27 - 59"
"0","1","0","50","1","32","27 - 59"
"1","0","2","55","1","41","27 - 59"
"1","0","2","48","0","35","27 - 59"
"1","0","2","56","1","53","27 - 59"
"1","1","0","55","1","30","27 - 59"
"1","0","2","56","1","45","27 - 59"
"1","1","0","54","1","35","27 - 59"
"1","0","2","58","1","48","27 - 59"
"0","1","0","54","1","34","27 - 59"
"0","1","0","53","0","31","27 - 59"
"0","1","0","46","0","24","23 - 26"
"1","0","0","51","0","30","27 - 59"
"0","1","0","55","0","43","27 - 59"
"0","1","0","51","0","47","27 - 59"
"0","0","2","50","1","50","27 - 59"
"0","0","1","52","1","36","27 - 59"
"0","1","0","52","0","29","27 - 59"
"1","0","0","48","0","31","27 - 59"
"0","1","0","52","1","27","27 - 59"
"1","0","1","46","0","40","27 - 59"
"0","1","0","51","0","40","27 - 59"
"0","1","0","49","0","50","27 - 59"
"1","0","2","50","0","56","27 - 59"
"1","1","1","54","1","65","60 - 94"
"1","0","2","50","1","41","27 - 59"
"0","1","0","49","0","50","27 - 59"
"1","0","2","51","1","37","27 - 59"
"0","0","2","46","0","41","27 - 59"
"0","1","0","54","0","46","27 - 59"
"1","0","2","56","0","42","27 - 59"
"1","1","0","53","0","24","23 - 26"
"0","1","0","53","1","36","27 - 59"
"0","0","2","51","1","49","27 - 59"
"1","0","1","49","1","35","27 - 59"
"1","1","0","56","0","52","27 - 59"
"1","1","0","47","0","34","27 - 59"
"0","0","2","56","1","35","27 - 59"
